freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	cycle number	<Ewe>/V	<I>/mA	
5.9476943E+003	2.2944813E+000	2.4509171E-001	2.000000000000000E+000	2.4884012E-001	1.6989723E+001
4.6935005E+003	2.3150189E+000	2.9800475E-001	2.000000000000000E+000	2.4883741E-001	1.6952639E+001
3.7038176E+003	2.3425701E+000	3.6363587E-001	2.000000000000000E+000	2.4883543E-001	1.6923416E+001
2.9240623E+003	2.3759780E+000	4.4128868E-001	2.000000000000000E+000	2.4883834E-001	1.6893297E+001
2.3077876E+003	2.4183273E+000	5.3128058E-001	2.000000000000000E+000	2.4883537E-001	1.6859343E+001
1.8217489E+003	2.4761086E+000	6.4088011E-001	2.000000000000000E+000	2.4883054E-001	1.6829987E+001
1.4377013E+003	2.5541606E+000	7.6637417E-001	2.000000000000000E+000	2.4883151E-001	1.6809332E+001
1.1346340E+003	2.6633587E+000	9.1171539E-001	2.000000000000000E+000	2.4882576E-001	1.6791023E+001
8.9585779E+002	2.8068030E+000	1.0690279E+000	2.000000000000000E+000	2.4883029E-001	1.6769398E+001
7.0703772E+002	2.9914341E+000	1.2363687E+000	2.000000000000000E+000	2.4883395E-001	1.6731997E+001
5.5803583E+002	3.2416680E+000	1.3925157E+000	2.000000000000000E+000	2.4882571E-001	1.6707205E+001
4.4042245E+002	3.5327933E+000	1.5216117E+000	2.000000000000000E+000	2.4883011E-001	1.6684145E+001
3.4766345E+002	3.8806546E+000	1.5946311E+000	2.000000000000000E+000	2.4882120E-001	1.6663771E+001
2.7438550E+002	4.2516398E+000	1.6094086E+000	2.000000000000000E+000	2.4882022E-001	1.6638792E+001
2.1659435E+002	4.6144128E+000	1.5356884E+000	2.000000000000000E+000	2.4881621E-001	1.6614876E+001
1.7103999E+002	4.9468446E+000	1.4017148E+000	2.000000000000000E+000	2.4881597E-001	1.6593140E+001
1.3495683E+002	5.2215705E+000	1.1983972E+000	2.000000000000000E+000	2.4881719E-001	1.6573490E+001
1.0653436E+002	5.4229712E+000	9.6089321E-001	2.000000000000000E+000	2.4882102E-001	1.6550337E+001
8.4111839E+001	5.5583029E+000	7.4573565E-001	2.000000000000000E+000	2.4882829E-001	1.6521431E+001
6.6380722E+001	5.6204319E+000	5.3308576E-001	2.000000000000000E+000	2.4881862E-001	1.6505598E+001
5.2397697E+001	5.6687493E+000	3.3297738E-001	2.000000000000000E+000	2.4882364E-001	1.6486879E+001
4.1363316E+001	5.6441889E+000	1.8254471E-001	2.000000000000000E+000	2.4882394E-001	1.6461380E+001
3.2649265E+001	5.6168575E+000	6.1417762E-002	2.000000000000000E+000	2.4882807E-001	1.6437799E+001
2.5766790E+001	5.5910354E+000	-5.0719984E-002	2.000000000000000E+000	2.4882162E-001	1.6419582E+001
2.0331816E+001	5.5289402E+000	-1.3129278E-001	2.000000000000000E+000	2.4882650E-001	1.6394735E+001
1.6053095E+001	5.4819832E+000	-2.0834377E-001	2.000000000000000E+000	2.4882390E-001	1.6372162E+001
1.2668893E+001	5.4139814E+000	-2.6231018E-001	2.000000000000000E+000	2.4881166E-001	1.6346783E+001
9.9968166E+000	5.3492713E+000	-2.9387033E-001	2.000000000000000E+000	2.4882093E-001	1.6325243E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4312168E-001	3.9966774E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4312475E-001	4.0608280E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4313497E-001	4.0848137E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4313667E-001	4.0942295E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4311956E-001	4.0980587E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4312582E-001	4.0985943E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4314290E-001	4.0981724E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4312442E-001	4.0961349E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4312862E-001	4.0942799E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4313959E-001	4.0916500E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4313378E-001	4.0886314E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4312829E-001	4.0852119E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4313080E-001	4.0825909E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4313691E-001	4.0792610E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4313330E-001	4.0765472E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4312788E-001	4.0732681E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4312996E-001	4.0703663E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4312516E-001	4.0671051E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4312555E-001	4.0640732E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4312093E-001	4.0614235E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4313929E-001	4.0577496E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4313148E-001	4.0552811E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4313419E-001	4.0530018E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4313703E-001	4.0495102E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4313619E-001	4.0467457E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4313035E-001	4.0444420E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4313071E-001	4.0413635E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4313422E-001	4.0388920E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4313065E-001	4.0364716E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4312117E-001	4.0335217E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4313717E-001	4.0313744E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4313884E-001	4.0284355E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4313351E-001	4.0261620E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4314165E-001	4.0240135E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4314394E-001	4.0213356E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4314045E-001	4.0189095E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4312931E-001	4.0168720E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4312800E-001	4.0140804E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	3.4313002E-001	4.0120853E+001
