freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	cycle number	<Ewe>/V	<I>/mA	
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	2.7501681E-001	1.9820532E+001
5.0001852E+004	2.1330419E+000	-5.7169829E-002	2.000000000000000E+000	2.7499101E-001	1.9755695E+001
3.9461480E+004	2.1359057E+000	-2.8670566E-002	2.000000000000000E+000	2.7500355E-001	1.9712000E+001
3.1147934E+004	2.1367142E+000	7.3709397E-004	2.000000000000000E+000	2.7498895E-001	1.9645803E+001
2.4588033E+004	2.1395526E+000	2.2337243E-002	2.000000000000000E+000	2.7499428E-001	1.9588455E+001
1.9410633E+004	2.1443384E+000	5.0812181E-002	2.000000000000000E+000	2.7499741E-001	1.9553865E+001
1.5318811E+004	2.1478744E+000	7.7687576E-002	2.000000000000000E+000	2.7500212E-001	1.9515682E+001
1.2089894E+004	2.1544809E+000	1.1119992E-001	2.000000000000000E+000	2.7499509E-001	1.9480349E+001
9.5475840E+003	2.1617575E+000	1.4608289E-001	2.000000000000000E+000	2.7498773E-001	1.9431456E+001
7.5337441E+003	2.1781356E+000	1.8858032E-001	2.000000000000000E+000	2.7499035E-001	1.9394650E+001
5.9476943E+003	2.1906977E+000	2.3234114E-001	2.000000000000000E+000	2.7499926E-001	1.9356039E+001
4.6935005E+003	2.2105675E+000	2.8669634E-001	2.000000000000000E+000	2.7498892E-001	1.9312828E+001
3.7038176E+003	2.2356136E+000	3.5418653E-001	2.000000000000000E+000	2.7499503E-001	1.9266598E+001
2.9240623E+003	2.2720537E+000	4.3179250E-001	2.000000000000000E+000	2.7498016E-001	1.9227949E+001
2.3077876E+003	2.3168774E+000	5.1899761E-001	2.000000000000000E+000	2.7500135E-001	1.9183470E+001
1.8217489E+003	2.3797367E+000	6.2592047E-001	2.000000000000000E+000	2.7499375E-001	1.9151955E+001
1.4377013E+003	2.4595788E+000	7.4626809E-001	2.000000000000000E+000	2.7499652E-001	1.9117012E+001
1.1346340E+003	2.5730093E+000	8.8401628E-001	2.000000000000000E+000	2.7498502E-001	1.9066536E+001
