freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	cycle number	<Ewe>/V	<I>/mA	
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1795286E-001	9.1566704E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1793802E-001	9.1495255E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1794034E-001	9.1431305E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1795596E-001	9.1363754E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1795310E-001	9.1305061E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1794845E-001	9.1237946E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1794577E-001	9.1173271E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1794869E-001	9.1117340E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1795262E-001	9.1048065E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1794356E-001	9.0990494E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1794535E-001	9.0933716E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1793838E-001	9.0874863E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1794809E-001	9.0820053E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1794863E-001	9.0758995E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1795411E-001	9.0713516E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1794642E-001	9.0660080E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1793945E-001	9.0605484E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1793623E-001	9.0551987E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1794511E-001	9.0502983E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1793849E-001	9.0454514E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1794147E-001	9.0401138E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1794189E-001	9.0356865E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1793820E-001	9.0302765E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	2.000000000000000E+000	5.1793158E-001	9.0256836E+001
5.0001852E+004	1.6636728E+000	-2.4540290E-002	2.000000000000000E+000	5.1792097E-001	8.9843475E+001
3.9461480E+004	1.6713157E+000	4.8063206E-003	2.000000000000000E+000	5.1792103E-001	8.9491020E+001
3.1147934E+004	1.6744537E+000	3.2035410E-002	2.000000000000000E+000	5.1792121E-001	8.9161896E+001
2.4588033E+004	1.6833963E+000	6.1089117E-002	2.000000000000000E+000	5.1793504E-001	8.8849403E+001
1.9410633E+004	1.6923105E+000	8.8000298E-002	2.000000000000000E+000	5.1793468E-001	8.8651489E+001
1.5318811E+004	1.7072909E+000	1.1865222E-001	2.000000000000000E+000	5.1793581E-001	8.8365356E+001
1.2089894E+004	1.7232325E+000	1.5122800E-001	2.000000000000000E+000	5.1793307E-001	8.8182617E+001
9.5475840E+003	1.7485683E+000	1.8615209E-001	2.000000000000000E+000	5.1790869E-001	8.7907509E+001
7.5337441E+003	1.7762501E+000	2.2213244E-001	2.000000000000000E+000	5.1791024E-001	8.7713020E+001
5.9476943E+003	1.8154299E+000	2.6186776E-001	2.000000000000000E+000	5.1791227E-001	8.7492233E+001
4.6935005E+003	1.8619603E+000	3.0090341E-001	2.000000000000000E+000	5.1792091E-001	8.7241600E+001
3.7038176E+003	1.9202232E+000	3.3741644E-001	2.000000000000000E+000	5.1792306E-001	8.6994324E+001
2.9240623E+003	1.9851375E+000	3.7017423E-001	2.000000000000000E+000	5.1792049E-001	8.6751678E+001
2.3077876E+003	2.0621986E+000	3.9461574E-001	2.000000000000000E+000	5.1792705E-001	8.6527031E+001
1.8217489E+003	2.1435640E+000	4.0596777E-001	2.000000000000000E+000	5.1791847E-001	8.6309074E+001
1.4377013E+003	2.2269545E+000	4.0924060E-001	2.000000000000000E+000	5.1791751E-001	8.6096252E+001
1.1346340E+003	2.3073416E+000	3.9507750E-001	2.000000000000000E+000	5.1791471E-001	8.5893692E+001
8.9585779E+002	2.3846941E+000	3.7342754E-001	2.000000000000000E+000	5.1792085E-001	8.5695816E+001
7.0703772E+002	2.4527721E+000	3.4647596E-001	2.000000000000000E+000	5.1791334E-001	8.5501389E+001
5.5803583E+002	2.5111463E+000	3.1404191E-001	2.000000000000000E+000	5.1791281E-001	8.5312225E+001
4.4042245E+002	2.5598223E+000	2.7858105E-001	2.000000000000000E+000	5.1790971E-001	8.5134705E+001
3.4766345E+002	2.5985174E+000	2.4187258E-001	2.000000000000000E+000	5.1791251E-001	8.4963158E+001
2.7438550E+002	2.6282542E+000	2.1026357E-001	2.000000000000000E+000	5.1791197E-001	8.4797333E+001
2.1659435E+002	2.6555545E+000	1.8131870E-001	2.000000000000000E+000	5.1791036E-001	8.4634300E+001
1.7103999E+002	2.6755672E+000	1.5515207E-001	2.000000000000000E+000	5.1791775E-001	8.4472893E+001
1.3495683E+002	2.6906657E+000	1.3323638E-001	2.000000000000000E+000	5.1790398E-001	8.4309647E+001
1.0653436E+002	2.7065005E+000	1.2040939E-001	2.000000000000000E+000	5.1789790E-001	8.4154984E+001
8.4111839E+001	2.7147145E+000	1.0586411E-001	2.000000000000000E+000	5.1790023E-001	8.4010475E+001
6.6380722E+001	2.7277279E+000	9.4400950E-002	2.000000000000000E+000	5.1790762E-001	8.3869980E+001
5.2397697E+001	2.7359388E+000	8.8871777E-002	2.000000000000000E+000	5.1791263E-001	8.3740250E+001
4.1363316E+001	2.7480814E+000	8.4089816E-002	2.000000000000000E+000	5.1790577E-001	8.3608177E+001
3.2649265E+001	2.7609465E+000	7.7441677E-002	2.000000000000000E+000	5.1789576E-001	8.3463028E+001
2.5766790E+001	2.7690303E+000	7.3699810E-002	2.000000000000000E+000	5.1789832E-001	8.3333542E+001
2.0331816E+001	2.7804413E+000	7.5944491E-002	2.000000000000000E+000	5.1790094E-001	8.3208839E+001
1.6053095E+001	2.7925475E+000	7.4525468E-002	2.000000000000000E+000	5.1790428E-001	8.3093750E+001
1.2668893E+001	2.8097091E+000	7.3735788E-002	2.000000000000000E+000	5.1788390E-001	8.2954720E+001
9.9968166E+000	2.8121307E+000	7.5961515E-002	2.000000000000000E+000	5.1790047E-001	8.2851051E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3589523E-001	8.9125298E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3590143E-001	8.8993927E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3590453E-001	8.8859947E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3590423E-001	8.8738182E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3589791E-001	8.8632065E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3590918E-001	8.8542427E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3590482E-001	8.8462845E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3590286E-001	8.8379402E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3591043E-001	8.8309814E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3591299E-001	8.8238930E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3589678E-001	8.8163719E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3589982E-001	8.8108131E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3589052E-001	8.8047035E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3590095E-001	8.7993660E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3589827E-001	8.7940376E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3589237E-001	8.7884071E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3589576E-001	8.7837807E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3590029E-001	8.7785492E+001
0.0000000E+000	0.0000000E+000	0.0000000E+000	3.000000000000000E+000	5.3590167E-001	8.7738609E+001
